user_id,country,source,platform,device_family,event_1,event_2,revenue
211fc2cf,es,Non-Organic,Android,LG Phone,0,0,0.0
02d8c503,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
4f497d73,es,Non-Organic,Android,HUAWEI HUAWEI YAL-L21,3,0,0.005776
34519c53,es,Non-Organic,Android,Xiaomi Phone,0,3,0.004782
232ac346,es,Organic,Android,Samsung Galaxy Phone,16,0,0.03437
a2bcebea,es,Non-Organic,Android,Samsung Galaxy Phone,0,1,0.001825
7122568c,it,Organic,Android,HUAWEI HUAWEI STK-LX1,0,0,0.0
a280c32e,co,Organic,iOS,Apple iPhone,0,1,0.000917
b402052a,de,Organic,iOS,Apple iPhone,0,1,0.007163
6283dadd,us,Organic,ios,Apple iPhone,0,0,0.0
3a7e6385,us,Organic,iOS,Apple iPhone,18,3,0.288914
af1cf4fa,us,Organic,iOS,Apple iPhone,67,1,0.945611
5484b9af,us,Organic,iOS,Apple iPhone,3,0,0.048799
b72aa612,us,Organic,ios,Apple iPhone,55,0,0.844589
0b0c7bfa,es,Organic,android,Xiaomi Phone,3,0,0.005473
1da71307,es,Organic,Android,Xiaomi Phone,0,0,0.0
86c09dc2,es,Organic,Android,Xiaomi Xiaomi Mi Note 10,0,1,0.001676
cd297df0,es,Organic,Android,Huawei Phone,0,0,0.0
e3874c10,es,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,8,0,0.007848
60c5a7e1,es,Organic,Android,OPPO OPPO CPH2135,0,0,0.0
0696dacf,es,Organic,Android,HUAWEI HUAWEI BG2-W09,1,0,0.001995
c68448ba,es,Non-Organic,Android,Xiaomi Phone,158,4,0.290068
710a2069,es,Non-Organic,android,samsung samsung SM-T590,0,0,0.0
b3e4a767,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
e1c26f95,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
ef4eae50,es,Non-Organic,Android,Xiaomi Xiaomi Redmi 8,0,0,0.0
a56b6bc5,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
46882fc3,es,Organic,Android,Redmi Xiaomi M2003J15SC,0,0,0.0
deeb0f8b,es,Organic,Android,Redmi Xiaomi M2003J15SC,10,2,0.009721
043bb120,es,Organic,Android,motorola motorola motorola one macro,1,0,0.001465
3e9c9a9b,es,Organic,Android,CHUWI CHUWI Vi8 plus,21,0,0.032205
e61e23ce,es,Organic,Android,Huawei Phone,0,0,0.0
72887633,es,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
98db07d3,es,Non-Organic,Android,Xiaomi Xiaomi Mi 10,0,0,0.0
7cea606a,es,Non-Organic,Android,Huawei Phone,0,0,0.0
e7f4d971,es,Organic,android,Samsung Galaxy Phone,0,0,0.0
506ef201,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
e52ed6ed,es,Organic,Android,Huawei Phone,0,0,0.0
ebf2a777,es,Non-Organic,Android,realme realme RMX1993,15,0,0.020983
8b93e6c0,es,Non-Organic,Android,Samsung Galaxy Phone,0,1,0.001597
d4b8ec12,es,Non-Organic,Android,samsung samsung SM-A217F,0,0,0.0
65216c84,es,Organic,Android,Samsung Galaxy Phone,112,0,0.236381
48587a93,es,Non-Organic,Android,OPPO OPPO CPH2067,0,0,0.0
895b56aa,es,Non-Organic,android,Samsung Galaxy Tab,7,0,0.015284
092ecc60,es,Non-Organic,Android,Sony Xperia Phone,4,0,0.006272
86e0ab01,es,,Android,Samsung Galaxy Phone,2,2,0.007815
d0e09e09,es,Organic,Android,Samsung Galaxy Phone,30,0,0.071498
17596150,es,Non-Organic,Android,Huawei Phone,9,0,0.017399
b9c1a843,es,,Android,Huawei Phone,16,1,0.029401
27b5e197,es,Organic,android,Samsung Galaxy Tab,42,0,0.089799
6d418328,es,,Android,Samsung Galaxy Note,66,1,0.138465
f3ba7553,es,Non-Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,36,0,0.044147
569ef244,es,,Android,lge LGE LM-K410,75,15,0.125683
24c7ba9b,es,Non-Organic,Android,realme realme RMX2170,57,17,0.108251
90dc94a5,es,Organic,Android,Sony Sony J9210,11,0,0.018267
8c055d09,es,Non-Organic,Android,Huawei Phone,0,1,0.001295
9711aafd,es,,Android,Redmi Xiaomi M2003J15SC,55,7,0.069386
a4e50bea,es,Organic,Android,Lenovo Tablet,30,0,0.052238
26269a41,es,Organic,Android,bq bq Aquaris X,6,0,0.01025
27a7b025,es,Non-Organic,Android,Samsung Galaxy Phone,223,3,0.47691
3d291957,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
0e05ac82,es,Non-Organic,Android,samsung samsung SM-M215F,34,0,0.066408
4edd283e,es,Organic,Android,Xiaomi Phone,27,0,0.048134
f301275f,mx,Organic,Android,HUAWEI HUAWEI POT-LX3,183,0,0.33055
176edad3,pe,Organic,android,HUAWEI HUAWEI JKM-LX3,0,0,0.0
4ee3a9d5,ph,Organic,iOS,Apple iPhone,41,4,0.072701
95073cd0,pe,Organic,Android,HUAWEI HUAWEI LDN-LX3,0,0,0.0
91be444c,de,Organic,iOS,Apple iPhone,0,0,0.0
5e594cba,de,Organic,iOS,Apple iPad,111,0,0.737534
ce3426fa,ar,Organic,iOS,Apple iPhone,0,0,0.0
b14c3cf2,fr,Non-Organic,Android,Blackview Blackview A80Pro,0,0,0.0
b5f049c1,fr,,Android,Samsung Galaxy Phone,0,1,0.003641
4c020c93,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
b10c9d8e,fr,,Android,samsung samsung SM-T290,0,0,0.0
abe08d50,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
c8e64fad,fr,Non-Organic,Android,OnePlus Phone,0,0,0.0
ff9c21ed,fr,Non-Organic,Android,Samsung Galaxy Phone,0,1,0.003728
50ac9a31,fr,,Android,Samsung Galaxy Phone,0,0,0.0
588753e9,fr,Non-Organic,Android,Samsung Galaxy Tab,85,0,0.251311
5e393d8b,fr,Non-Organic,Android,Huawei Phone,0,0,0.0
1646c7b8,es,Non-Organic,iOS,Apple iPhone,418,0,1.073478
c7c18b11,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
60b5fb14,es,Non-Organic,iOS,Apple iPhone,312,8,0.780004
3da75962,es,Organic,iOS,Apple iPad,0,0,0.0
43ea2e40,es,Organic,iOS,Apple iPhone,0,0,0.0
dd0db000,es,Non-Organic,iOS,Apple iPhone,36,1,0.107278
56e6876c,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
47af5f85,es,Organic,iOS,Apple iPhone,4,0,0.010215
6c6fc44c,es,Organic,iOS,Apple iPad,61,0,0.165439
0d29d8f7,es,Organic,iOS,Apple iPad,0,0,0.0
cee98774,es,Non-Organic,iOS,Apple iPhone,49,15,0.173398
6d2b6cea,es,Non-Organic,iOS,Apple iPhone,1,0,0.002481
443c5221,es,Organic,iOS,Apple iPhone,0,0,0.0
3633f505,es,Organic,iOS,Apple iPhone,0,0,0.0
ca09ee43,es,Organic,iOS,Apple iPhone,0,0,0.0
8eda5812,es,Organic,iOS,Apple iPhone,55,18,0.186473
97f8c278,es,Organic,iOS,Apple iPhone,4,0,0.011018
b9985b67,es,Non-Organic,iOS,Apple iPhone,267,10,0.7511
52d2890c,es,Organic,iOS,Apple iPhone,0,0,0.0
a4bd88d0,es,Non-Organic,iOS,Apple iPhone,2,1,0.007838
e9aed2e6,es,Organic,iOS,Apple iPhone,19,0,0.057649
372bdc43,es,Organic,iOS,"Apple iPad7,11",1,0,0.002697
88e06a73,es,Organic,iOS,Apple iPhone,8,0,0.023285
4fa2f095,es,Organic,iOS,Apple iPhone,16,0,44886.054236
fc243438,es,Organic,iOS,Apple iPhone,36,1,0.099357
e728a9a5,es,Organic,iOS,Apple iPhone,144,2,0.360134
abfd587b,es,Organic,iOS,Apple iPhone,52,2,0.136299
b9edaa9d,es,Organic,iOS,Apple iPhone,13,0,0.039157
1ddb6a5d,es,Organic,ios,Apple iPhone,94,18,0.284538
9ebf7544,es,Organic,iOS,Apple iPhone,136,0,0.353435
00a2da17,es,Organic,iOS,Apple iPhone,112,0,0.287122
840e485c,es,Organic,iOS,Apple iPhone,20,1,0.054898
be2e9482,es,Organic,iOS,Apple iPad,289,5,0.879461
bb74a364,es,Organic,iOS,Apple iPhone,38,0,0.101999
2c745c80,es,Organic,iOS,Apple iPhone,842,307,2.843458
4e99b818,es,Organic,iOS,Apple iPhone,54,0,0.144133
0d57536c,es,Organic,iOS,Apple iPad,23,0,0.067704
f88d997d,es,Organic,iOS,Apple iPhone,297,0,0.876374
5e21c920,es,Non-Organic,iOS,Apple iPhone,330,32,1.084947
6fb86deb,it,Organic,Android,Huawei Phone,0,0,0.0
c6123690,ar,Organic,Android,Motorola Phone,579,9,0.419694
26dde296,ar,Organic,Android,Motorola Phone,63,6,0.048498
c5804e29,gb,Organic,Android,samsung samsung SM-G781B,28,2,0.155457
d3e11215,fr,Organic,iOS,Apple iPhone,49,5,0.225086
46912e81,fr,Organic,iOS,Apple iPhone,204,33,0.927015
b758a0b7,fr,Organic,iOS,Apple iPhone,0,0,0.0
52f328b2,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
89f8017c,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
322b500b,es,Organic,Android,xiaomi Xiaomi MI PLAY,0,0,0.0
4ce5bbc6,es,Organic,Android,Xiaomi Phone,28,8,0.064078
b1ddeaaa,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
6396779d,es,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
47765130,es,,Android,HUAWEI HUAWEI AGS2-W09,2,0,0.00371
69960635,es,Non-Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,26,14,0.037911
f9d3fc66,es,Non-Organic,Android,Huawei Phone,3,0,0.006241
5f9da9a3,es,Organic,Android,Samsung Galaxy Note,8,2,0.020319
b8273188,es,Organic,Android,realme realme RMX2001,1,1,0.002904
ce617188,es,Organic,Android,Samsung Galaxy Note,13,1,0.026597
26639a91,es,Organic,Android,bq bq Aquaris X Pro,10,0,0.016366
22c6fb67,es,Organic,Android,Xiaomi Phone,0,0,0.0
c6c1224f,es,Non-Organic,Android,Samsung Galaxy Tab,16,2,0.038789
4343f2b5,es,Organic,Android,InnJoo InnJoo Fire 4,60,1,0.079928
7a7cfbf2,es,Non-Organic,Android,HUAWEI HUAWEI STK-LX1,1,0,0.002077
0a5c1115,es,Organic,Android,Huawei Phone,33,0,0.060684
93e22f85,es,Organic,Android,Samsung Galaxy Phone,390,0,0.76918
383b781f,es,Organic,Android,DOOGEE DOOGEE S96Pro,46,0,67805.988977
dca06fbe,es,,Android,Huawei Phone,119,20,0.269618
830ffa6b,es,Organic,Android,Samsung Galaxy Phone,233,7,0.511098
19569862,es,Organic,Android,Redmi Xiaomi M2003J15SC,154,0,0.174012
f1b02792,es,,Android,Xiaomi Phone,2,0,0.003934
82366af9,es,Non-Organic,Android,OPPO OPPO CPH1941,151,4,0.142277
2988dbc2,es,Organic,Android,Huawei HUAWEI HUAWEI G7-L01,94,0,0.163765
16293124,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
fdbeb3a6,es,Non-Organic,Android,Xiaomi Phone,267,8,0.493643
f21525f5,es,Organic,Android,Wiko Phone,7,1,0.011854
fb6fae8e,es,Organic,Android,OPPO OPPO CPH1941,10,0,0.010272
4cf058ba,es,Organic,Android,Xiaomi Phone,163,15,0.282999
fcf832fc,es,Organic,Android,Huawei Phone,195,35,0.382802
048944bf,es,Organic,Android,bq bq Aquaris M10,166,6,0.240681
3ad1d6fe,es,Organic,Android,motorola motorola moto g(8) plus,108,32,0.223593
793618ee,es,Organic,Android,HUAWEI HUAWEI STK-LX1,4,1,0.009849
68c4a0fd,es,Organic,Android,Samsung Galaxy Phone,32,1,0.065869
fd2247eb,mx,Organic,Android,LG Phone,61,25,0.142684
1c83799f,gb,Organic,Android,HONOR HUAWEI HRY-LX1,0,0,0.0
6df5470d,fr,Non-Organic,android,Samsung Galaxy Phone,0,0,0.0
5b9ce263,fr,Non-Organic,Android,Sony Sony H3113,0,0,0.0
ecd0946b,fr,Non-Organic,Android,Samsung Galaxy Tab,6,0,0.021451
14ec7d1f,fr,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
377d96b3,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
15137927,fr,Organic,Android,Xiaomi Phone,0,0,0.0
64ea7e1e,fr,Non-Organic,Android,Huawei Phone,0,0,0.0
4f3e9797,fr,Non-Organic,Android,samsung samsung SM-P610,7,0,0.020904
01e04b9d,fr,Organic,Android,Xiaomi Phone,0,0,0.0
e84b6646,fr,Non-Organic,Android,Huawei Phone,7,3,0.028035
2f8eafe9,fr,Organic,Android,samsung samsung SM-A415F,59,0,0.175133
da5fe45d,fr,Non-Organic,android,Samsung Galaxy Phone,1,0,0.0027
39fbe832,fr,Non-Organic,Android,asus asus P00C,33,0,0.076137
32c53654,fr,Non-Organic,Android,OnePlus Phone,128,3,0.327372
d4232911,fr,Non-Organic,Android,Huawei Phone,3,0,0.008907
8245162a,fr,Non-Organic,Android,Redmi Xiaomi Redmi Note 9S,1,0,0.001687
ae733f47,fr,Organic,Android,samsung samsung SM-A315G,48,0,0.144473
699f19b2,es,Organic,iOS,Apple iPhone,4,0,0.009522
f9295c75,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
1d2c495b,es,Organic,iOS,Apple iPhone,46,0,0.135046
bf2dcb85,es,Organic,iOS,Apple iPhone,7,1,0.020839
b1d5c9c6,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
8b1b15da,es,Non-Organic,iOS,Apple iPhone,19,5,0.054813
acf25513,es,Organic,iOS,Apple iPad,0,0,0.0
b10c6d7e,es,Organic,iOS,Apple iPhone,32,6,0.090935
4302cf08,es,Organic,iOS,Apple iPhone,0,0,0.0
a54ec8ec,es,Organic,iOS,Apple iPhone,1,0,0.002602
5677ae27,es,Non-Organic,iOS,Apple iPhone,71,1,0.195046
80f57765,es,,iOS,Apple iPhone,19,3,0.052954
e4aaf57a,es,,iOS,Apple iPhone,0,0,0.0
5e96a20b,es,Non-Organic,iOS,Apple iPhone,5,1,0.017977
23352b21,es,Organic,iOS,Apple iPad,0,0,0.0
e4244889,es,Organic,iOS,Apple iPad,34,0,0.105663
8ef67be7,es,Organic,iOS,Apple iPhone,10,0,0.027963
a3e539be,es,Organic,iOS,Apple iPad,586,15,1.550904
48d580e9,es,Organic,iOS,Apple iPhone,94,20,0.31867
fb735aa0,es,Organic,iOS,Apple iPhone,23,0,0.0669
541bcaa2,es,Non-Organic,iOS,Apple iPhone,472,10,1.177731
4bc5f7fe,es,Organic,iOS,Apple iPhone,136,2,0.398897
2a6562d3,es,Non-Organic,iOS,Apple iPhone,158,0,0.466535
cdf441f2,es,Organic,iOS,Apple iPhone,85,4,0.207209
e7dc1d39,es,Non-Organic,iOS,Apple iPhone,80,5,0.223835
70d58b85,es,Organic,iOS,"Apple iPad7,12",43,0,0.119614
08173e38,es,,iOS,Apple iPhone,18,0,0.04247
353a1fb8,es,Organic,iOS,Apple iPhone,107,4,0.287937
41ff1ac9,es,Non-Organic,iOS,Apple iPhone,48,6,0.150363
80a51ad1,es,Organic,iOS,Apple iPhone,2,0,0.006091
53bf57d8,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
d119f34c,es,Organic,iOS,Apple iPad,27,0,0.073268
6827f9cb,lb,Organic,iOS,Apple iPhone,21,6,0.008179
8a3e2659,es,Organic,iOS,Apple iPhone,0,0,0.0
bf7d680f,es,Organic,iOS,Apple iPhone,0,2,0.004138
00d0468a,es,Organic,iOS,Apple iPhone,0,0,0.0
bc5c2f7b,es,Organic,iOS,Apple iPhone,0,1,0.002149
5c7758be,es,Organic,iOS,Apple iPhone,0,0,0.0
178c5294,es,Organic,iOS,Apple iPhone,0,0,0.0
97a4773f,es,Organic,iOS,"Apple iPad7,11",15,0,0.044794
cb8507de,es,Organic,iOS,Apple iPhone,46,0,0.110499
7039c314,fr,Organic,iOS,Apple iPad,0,0,0.0
2eaf8a14,fr,Non-Organic,iOS,Apple iPhone,1,0,0.004506
86fa6e20,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
78dc9196,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
08a7aac9,fr,,iOS,Apple iPhone,0,0,0.0
758bbf15,fr,Non-Organic,iOS,Apple iPhone,25,0,0.097218
6ec7a4e6,fr,Non-Organic,iOS,Apple iPhone,13,1,0.058269
92fca264,it,Organic,Android,CUBOT CUBOT X19,0,0,0.0
61446553,fr,Organic,iOS,Apple iPhone,0,0,0.0
22e21162,fr,Organic,Android,Samsung Galaxy Phone,0,0,0.0
4c06cb4d,fr,Organic,Android,Huawei Phone,0,0,0.0
544392c1,es,Non-Organic,Android,samsung samsung SM-A207F,0,0,0.0
f0ffbd09,es,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
11350a98,es,Non-Organic,Android,bq bq Aquaris M8,0,0,0.0
441f583e,es,Organic,Android,Xiaomi Phone,0,0,0.0
72bc6bd1,es,Non-Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,0,0,0.0
f031fcb0,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
0a6e2700,es,Organic,Android,samsung samsung SM-T720,0,0,0.0
01cdea64,es,Organic,Android,Xiaomi Phone,0,0,0.0
3399544e,es,,Android,TK-E101GC alps TK-E101GC,0,0,0.0
4bdc188e,es,Non-Organic,Android,Huawei Phone,0,0,0.0
e824a6dd,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
493b96c7,es,Non-Organic,Android,Huawei Phone,0,0,0.0
02c019e7,es,Organic,Android,Xiaomi Phone,0,0,0.0
10abfa0a,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
2c706bb7,es,,Android,Samsung Galaxy Phone,0,0,0.0
1c4ce446,es,Organic,Android,Xiaomi Phone,0,0,0.0
b87a051f,es,Non-Organic,Android,Xiaomi Xiaomi Redmi 7A,0,1,0.001732
b18d36e3,es,Organic,Android,HUAWEI HUAWEI ATU-L11,0,0,0.0
b424fd22,es,Non-Organic,Android,Xiaomi Xiaomi Redmi 8,0,0,0.0
f22c8936,es,,Android,HUAWEI HUAWEI TRT-LX1,0,1,0.001575
49c77f26,es,Non-Organic,Android,Redmi Xiaomi M2004J19C,0,0,0.0
71b64ed5,es,Organic,Android,xiaomi Xiaomi Redmi Note 8T,0,0,0.0
2f550f8a,es,Organic,Android,Samsung Galaxy Tab,0,0,0.0
d0e125e3,es,Organic,Android,samsung samsung SM-A307FN,0,0,0.0
cf9df209,ve,Organic,iOS,Apple iPhone,0,0,0.0
31b78f88,us,Organic,Android,Samsung Galaxy Phone,14,8,0.281047
938dcde4,es,,Android,Samsung Galaxy Tab,65,1,0.161633
d5212394,es,Non-Organic,Android,TCL TCL 5048Y_EEA,192,1,0.349509
aa486bfd,es,Organic,Android,Samsung Galaxy Phone,28,2,0.072691
2c4cd3fa,es,,Android,OPPO OPPO CPH2005,121,6,0.1282
0c01c2f7,es,Organic,Android,Xiaomi Xiaomi M2007J3SG,110,16,0.261001
d0915938,pa,Organic,Android,Samsung Galaxy Phone,22,1,0.018756
0a535da1,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
301477c1,es,Organic,iOS,Apple iPhone,0,0,0.0
3e8b159b,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
f0a7d708,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
3a1c3e63,es,Organic,iOS,Apple iPhone,0,0,0.0
581d6cdf,es,Organic,iOS,Apple iPhone,0,0,0.0
ed4b6a6b,es,Organic,iOS,Apple iPhone,13,1,0.038833
a4611bc7,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
7c9c8d24,es,Non-Organic,iOS,Apple iPhone,10,2,0.032107
4c323666,es,Organic,iOS,Apple iPhone,3,1,0.009099
bf07b833,es,Organic,iOS,Apple iPad,2,0,0.004935
38227a0b,in,Organic,Android,Xiaomi Phone,0,0,0.0
fa09aa43,ng,Organic,Android,GIONEE GIONEE GIONEE F6L,2,0,0.000812
46363ec3,ar,Organic,Android,motorola motorola motorola one macro,12,0,0.010252
77c5902d,cl,Organic,iOS,Apple iPhone,17,0,0.05598
aefdd103,es,Organic,Android,Google Phone,0,0,0.0
2bbc856f,es,Organic,Android,Huawei Phone,0,1,0.001688
f2e00019,es,Non-Organic,Android,xiaomi Xiaomi Redmi S2,0,1,0.00138
a898b75b,es,Organic,Android,Samsung Galaxy Note,0,0,0.0
505d1885,es,Non-Organic,Android,Huawei Phone,0,0,0.0
645b2b3d,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
1cc782cf,es,Non-Organic,android,Xiaomi Phone,0,0,0.0
52317d27,es,Non-Organic,android,Redmi Xiaomi M2003J15SC,0,2,0.001492
8c27ce85,es,,Android,Huawei Phone,0,0,0.0
392e49de,es,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
75270515,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
da7d0b24,es,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,0,2,0.00159
6aabe87a,es,Non-Organic,Android,HUAWEI HUAWEI ALP-L09,0,0,0.0
9a9b213d,es,Organic,Android,realme realme RMX1931,0,0,0.0
da057768,es,,Android,Huawei Phone,0,0,0.0
ff71bf90,es,Non-Organic,Android,Redmi Xiaomi Redmi Note 9S,0,0,0.0
c846bc82,es,Organic,Android,Xiaomi Xiaomi M2007J17G,3,0,0.005767
3030243f,es,,Android,samsung samsung SM-A307FN,313,42,0.639436
9c884adb,es,Organic,Android,Samsung Galaxy Phone,355,0,0.780136
71f50948,es,Organic,Android,Redmi Xiaomi Redmi Note 9S,221,54,0.308674
393bf093,es,Organic,Android,samsung samsung SM-J610FN,361,9,0.811653
c3feecf9,es,Organic,android,Samsung Galaxy Tab,134,7,0.293625
0fd8aa34,es,Organic,Android,samsung samsung SM-A217F,105,13,0.253828
82b193fe,es,Organic,Android,Samsung Galaxy Phone,110,10,0.237293
9133b918,es,Organic,Android,Samsung Galaxy Phone,64,1,0.101528
a1abe48c,es,Organic,Android,OPPO OPPO CPH1941,43,1,0.040919
93e625ee,es,,Android,Huawei Phone,15,0,0.029684
bec29606,es,Organic,Android,Samsung Galaxy Tab,1,0,0.002151
678b6a5c,es,Organic,android,Xiaomi Phone,72,1,0.112892
9c498c78,es,Organic,Android,samsung samsung SM-A217F,133,2,0.298483
16cab4a9,es,Organic,Android,Redmi Xiaomi M2006C3MNG,28,1,0.03396
e2d6d6ab,es,Organic,Android,Huawei Phone,2,6,0.014579
b652845f,es,Organic,Android,samsung samsung SM-A415F,45,0,0.076582
359fe736,es,Organic,Android,Samsung Galaxy Phone,8,0,0.016234
671bb3a9,es,,Android,Samsung Galaxy Phone,60,24,0.18703
09223eb7,es,,Android,HUAWEI HUAWEI DUB-LX1,40,1,0.075538
b4432f26,es,,Android,Samsung Galaxy Tab,38,2,0.082263
31319ac0,es,Organic,Android,Samsung Galaxy Phone,48,59,0.211798
0c2a8648,es,Organic,Android,Samsung Galaxy Phone,1259,28,2.657762
c7aaa15a,es,Organic,Android,samsung samsung SM-G991B,101,46,0.256896
c10214b2,es,Organic,Android,Samsung Galaxy Phone,275,0,0.570972
ae8a2843,es,Organic,Android,Huawei Phone,202,1,0.459643
7b5d6f90,es,Organic,Android,Samsung Galaxy Tab,145,9,0.313542
f444b17f,es,Organic,Android,Xiaomi Phone,5,6,0.01946
da2518aa,es,Organic,Android,Huawei Phone,235,0,0.479217
6564f646,es,Non-Organic,Android,Xiaomi Phone,201,0,0.421097
b300930d,es,Organic,Android,OPPO OPPO CPH2089,27,4,0.032217
eabf6034,es,Organic,Android,Redmi Xiaomi M2007J22G,11,9,0.02204
7df23d83,es,Organic,Android,samsung samsung SM-G781B,145,0,0.272052
f8ca02cd,do,Organic,iOS,Apple iPhone,199,6,0.42369
eac124ba,de,Organic,Android,Samsung Galaxy Phone,0,0,0.0
bb71fcde,de,Organic,Android,Samsung Galaxy Phone,0,0,0.0
de3f5649,de,Organic,iOS,Apple iPhone,0,0,0.0
589f0965,it,,iOS,Apple iPad,38,0,0.130283
de96e63f,es,Organic,Android,bq bq Aquaris X,28,1,0.04249
bf4f6d3a,es,Organic,Android,Samsung Galaxy Phone,0,1,0.001668
c9cc19a9,es,Non-Organic,Android,Huawei Phone,0,0,0.0
53d57ee4,es,Organic,Android,tablet DUODUOGO tablet,0,0,0.0
2d139dea,us,Organic,Android,samsung samsung SM-G998U,0,0,0.0
038726f6,us,Organic,Android,Samsung Galaxy Phone,2,0,0.025716
e297af8f,us,Organic,Android,motorola motorola moto g(8) plus,0,0,0.0
08d11a41,it,Organic,ios,Apple iPhone,30,0,0.105261
ffddc5e3,pe,,iOS,Apple iPhone,32,4,0.078307
6c53f5a7,ar,Organic,Android,Motorola Phone,51,2,0.04623
ac600d45,ar,Organic,Android,Samsung Galaxy Phone,635,1,0.61024
55348a50,ar,Organic,Android,motorola motorola moto e(7) plus,29,2,0.018694
90d93bf3,ec,Organic,Android,Samsung Galaxy Phone,1,0,0.001107
f918636b,pt,Organic,android,Samsung Galaxy Phone,67,0,0.08728
82b7240a,es,Organic,Android,Samsung Galaxy Phone,105,4,0.227926
1f68d834,es,,Android,Samsung Galaxy Phone,0,0,0.0
f2a54b31,es,Organic,Android,Xiaomi Phone,13,2,0.025665
20186fa4,es,Non-Organic,Android,Xiaomi Phone,99,2,0.187016
837a19e4,es,Organic,Android,HUAWEI HUAWEI YAL-L21,58,1,0.111295
ad3cdaa9,es,Organic,Android,Samsung Galaxy Phone,158,1,0.342885
b9bfcf55,es,Organic,Android,samsung samsung SM-N770F,96,0,0.195011
decedff9,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
0b9c2390,es,,Android,Samsung Galaxy Phone,10,0,0.021571
69bf1e39,es,Non-Organic,Android,Huawei Phone,12,2,0.027402
7afa14cb,es,,Android,HUAWEI HUAWEI POT-LX1A,27,3,0.045285
5d3775d4,es,Non-Organic,Android,HUAWEI HUAWEI TRT-LX1,129,0,0.237181
bbe1da87,es,Organic,Android,Samsung Galaxy Phone,25,21,0.093419
26984843,es,Organic,Android,Huawei Phone,66,4,0.123226
1d2dc98d,es,Organic,Android,OPPO OPPO CPH2135,21,1,0.018577
68f43cb7,es,Non-Organic,Android,Xiaomi Phone,57,2,0.12659
eb582b79,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
d9a3afff,in,Organic,Android,Google Phone,0,0,0.0
e7a26457,co,Organic,iOS,Apple iPhone,1,0,0.002694
57d239e2,co,Organic,iOS,Apple iPhone,12,1,0.029599
957c6685,uy,Organic,iOS,Apple iPhone,15,8,0.052466
ac9886eb,cl,Organic,iOS,Apple iPhone,94,0,0.335506
e7988793,it,Organic,iOS,Apple iPhone,19,0,0.070732
9879b78e,de,Organic,Android,Samsung Galaxy Tab,135,40,0.647542
febc1d9f,de,Organic,Android,Huawei Phone,27,0,0.097445
a51d885c,ar,Organic,iOS,Apple iPad,12,0,0.020108
a7576811,ar,Organic,iOS,Apple iPhone,35,1,0.068036
cc9f433e,ar,Organic,iOS,"Apple iPad7,11",309,0,0.5192
10ac9aa0,fr,Organic,Android,Samsung Galaxy Tab,0,0,0.0
7621f1c8,fr,Organic,Android,samsung samsung SM-T500,35,0,0.114938
d72bc8f0,fr,Organic,Android,Google Phone,74,1,0.185417
80652bcc,fr,Organic,Android,Redmi Xiaomi dandelion,80,0,0.181115
edfe8071,es,Organic,Android,Huawei Phone,205,13,0.448077
0d8275f3,es,Organic,Android,Xiaomi Xiaomi POCO F1,1,0,0.002014
6316d739,es,Organic,android,realme realme RMX1931,22,0,0.033733
